43358;★ StatTrak™ Bowie Knife | Marble Fade (Minimal Wear)
43359;★ StatTrak™ Bowie Knife | Night (Battle-Scarred)
43360;★ StatTrak™ Bowie Knife | Night (Field-Tested)
43361;★ StatTrak™ Bowie Knife | Night (Minimal Wear)
43362;★ StatTrak™ Bowie Knife | Night (Well-Worn)
43363;★ StatTrak™ Bowie Knife | Rust Coat (Battle-Scarred)
43364;★ StatTrak™ Bowie Knife | Rust Coat (Well-Worn)
43365;★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested)
43366;★ StatTrak™ Bowie Knife | Safari Mesh (Minimal Wear)
43367;★ StatTrak™ Bowie Knife | Safari Mesh (Well-Worn)
43368;★ StatTrak™ Bowie Knife | Scorched (Battle-Scarred)
43369;★ StatTrak™ Bowie Knife | Scorched (Field-Tested)
43370;★ StatTrak™ Bowie Knife | Scorched (Minimal Wear)
43371;★ StatTrak™ Bowie Knife | Scorched (Well-Worn)
43372;★ StatTrak™ Bowie Knife | Slaughter (Factory New)
43373;★ StatTrak™ Bowie Knife | Slaughter (Field-Tested)
43374;★ StatTrak™ Bowie Knife | Slaughter (Minimal Wear)
43375;★ StatTrak™ Bowie Knife | Stained (Battle-Scarred)
43376;★ StatTrak™ Bowie Knife | Stained (Factory New)
43377;★ StatTrak™ Bowie Knife | Stained (Field-Tested)
43378;★ StatTrak™ Bowie Knife | Stained (Minimal Wear)
43379;★ StatTrak™ Bowie Knife | Tiger Tooth (Factory New)
43380;★ StatTrak™ Bowie Knife | Tiger Tooth (Minimal Wear)
43381;★ StatTrak™ Bowie Knife | Ultraviolet (Field-Tested)
43382;★ StatTrak™ Bowie Knife | Ultraviolet (Minimal Wear)
43383;★ StatTrak™ Bowie Knife | Ultraviolet (Well-Worn)
43384;★ StatTrak™ Bowie Knife | Urban Masked (Battle-Scarred)
43385;★ StatTrak™ Bowie Knife | Urban Masked (Factory New)
43386;★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested)
43387;★ StatTrak™ Bowie Knife | Urban Masked (Minimal Wear)
43388;★ StatTrak™ Bowie Knife | Urban Masked (Well-Worn)
43389;★ StatTrak™ Butterfly Knife
43390;★ StatTrak™ Butterfly Knife | Blue Steel (Battle-Scarred)
43391;★ StatTrak™ Butterfly Knife | Blue Steel (Factory New)
43392;★ StatTrak™ Butterfly Knife | Blue Steel (Field-Tested)
43393;★ StatTrak™ Butterfly Knife | Blue Steel (Minimal Wear)
43394;★ StatTrak™ Butterfly Knife | Blue Steel (Well-Worn)
43395;★ StatTrak™ Butterfly Knife | Boreal Forest (Factory New)
43396;★ StatTrak™ Butterfly Knife | Boreal Forest (Field-Tested)
43397;★ StatTrak™ Butterfly Knife | Boreal Forest (Minimal Wear)
43398;★ StatTrak™ Butterfly Knife | Case Hardened (Battle-Scarred)
43399;★ StatTrak™ Butterfly Knife | Case Hardened (Field-Tested)
43400;★ StatTrak™ Butterfly Knife | Case Hardened (Minimal Wear)
43401;★ StatTrak™ Butterfly Knife | Case Hardened (Well-Worn)
43402;★ StatTrak™ Butterfly Knife | Crimson Web (Battle-Scarred)
43403;★ StatTrak™ Butterfly Knife | Crimson Web (Field-Tested)
43404;★ StatTrak™ Butterfly Knife | Crimson Web (Minimal Wear)
43405;★ StatTrak™ Butterfly Knife | Crimson Web (Well-Worn)
43406;★ StatTrak™ Butterfly Knife | Damascus Steel (Battle-Scarred)
43407;★ StatTrak™ Butterfly Knife | Damascus Steel (Factory New)
43408;★ StatTrak™ Butterfly Knife | Damascus Steel (Field-Tested)
43409;★ StatTrak™ Butterfly Knife | Damascus Steel (Minimal Wear)
43410;★ StatTrak™ Butterfly Knife | Damascus Steel (Well-Worn)
43411;★ StatTrak™ Butterfly Knife | Doppler (Factory New)
43412;★ StatTrak™ Butterfly Knife | Fade (Factory New)
43413;★ StatTrak™ Butterfly Knife | Fade (Minimal Wear)
43414;★ StatTrak™ Butterfly Knife | Forest DDPAT (Battle-Scarred)
43415;★ StatTrak™ Butterfly Knife | Forest DDPAT (Field-Tested)
43416;★ StatTrak™ Butterfly Knife | Forest DDPAT (Minimal Wear)
43417;★ StatTrak™ Butterfly Knife | Forest DDPAT (Well-Worn)
43418;★ StatTrak™ Butterfly Knife | Marble Fade (Factory New)
43419;★ StatTrak™ Butterfly Knife | Marble Fade (Minimal Wear)
43420;★ StatTrak™ Butterfly Knife | Night (Battle-Scarred)
43421;★ StatTrak™ Butterfly Knife | Night (Field-Tested)
43422;★ StatTrak™ Butterfly Knife | Night (Minimal Wear)
43423;★ StatTrak™ Butterfly Knife | Rust Coat (Battle-Scarred)
43424;★ StatTrak™ Butterfly Knife | Safari Mesh (Battle-Scarred)
43425;★ StatTrak™ Butterfly Knife | Safari Mesh (Field-Tested)
43426;★ StatTrak™ Butterfly Knife | Safari Mesh (Minimal Wear)
43427;★ StatTrak™ Butterfly Knife | Scorched (Field-Tested)
43428;★ StatTrak™ Butterfly Knife | Scorched (Minimal Wear)
43429;★ StatTrak™ Butterfly Knife | Slaughter (Factory New)
43430;★ StatTrak™ Butterfly Knife | Slaughter (Field-Tested)
43431;★ StatTrak™ Butterfly Knife | Slaughter (Minimal Wear)
43432;★ StatTrak™ Butterfly Knife | Stained (Field-Tested)
43433;★ StatTrak™ Butterfly Knife | Stained (Minimal Wear)
43434;★ StatTrak™ Butterfly Knife | Stained (Well-Worn)
43435;★ StatTrak™ Butterfly Knife | Tiger Tooth (Factory New)
43436;★ StatTrak™ Butterfly Knife | Ultraviolet (Battle-Scarred)
43437;★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested)
43438;★ StatTrak™ Butterfly Knife | Ultraviolet (Minimal Wear)
43439;★ StatTrak™ Butterfly Knife | Urban Masked (Battle-Scarred)
43440;★ StatTrak™ Butterfly Knife | Urban Masked (Field-Tested)
43441;★ StatTrak™ Butterfly Knife | Urban Masked (Minimal Wear)
43442;★ StatTrak™ Butterfly Knife | Urban Masked (Well-Worn)
43443;★ StatTrak™ Falchion Knife
43444;★ StatTrak™ Falchion Knife | Blue Steel (Battle-Scarred)
43445;★ StatTrak™ Falchion Knife | Blue Steel (Field-Tested)
43446;★ StatTrak™ Falchion Knife | Blue Steel (Minimal Wear)
43447;★ StatTrak™ Falchion Knife | Blue Steel (Well-Worn)
43448;★ StatTrak™ Falchion Knife | Boreal Forest (Battle-Scarred)
43449;★ StatTrak™ Falchion Knife | Boreal Forest (Field-Tested)
43450;★ StatTrak™ Falchion Knife | Boreal Forest (Minimal Wear)
43451;★ StatTrak™ Falchion Knife | Boreal Forest (Well-Worn)
43452;★ StatTrak™ Falchion Knife | Case Hardened (Battle-Scarred)
43453;★ StatTrak™ Falchion Knife | Case Hardened (Factory New)
43454;★ StatTrak™ Falchion Knife | Case Hardened (Field-Tested)
43455;★ StatTrak™ Falchion Knife | Case Hardened (Minimal Wear)
43456;★ StatTrak™ Falchion Knife | Case Hardened (Well-Worn)
43457;★ StatTrak™ Falchion Knife | Crimson Web (Battle-Scarred)
43458;★ StatTrak™ Falchion Knife | Crimson Web (Field-Tested)
43459;★ StatTrak™ Falchion Knife | Crimson Web (Minimal Wear)
43460;★ StatTrak™ Falchion Knife | Crimson Web (Well-Worn)
43461;★ StatTrak™ Falchion Knife | Damascus Steel (Factory New)
43462;★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested)
43463;★ StatTrak™ Falchion Knife | Damascus Steel (Minimal Wear)
43464;★ StatTrak™ Falchion Knife | Doppler (Factory New)
43465;★ StatTrak™ Falchion Knife | Fade (Factory New)
43466;★ StatTrak™ Falchion Knife | Fade (Minimal Wear)
43467;★ StatTrak™ Falchion Knife | Forest DDPAT (Battle-Scarred)
43468;★ StatTrak™ Falchion Knife | Forest DDPAT (Field-Tested)
43469;★ StatTrak™ Falchion Knife | Forest DDPAT (Minimal Wear)
43470;★ StatTrak™ Falchion Knife | Marble Fade (Factory New)
43471;★ StatTrak™ Falchion Knife | Night (Battle-Scarred)
43472;★ StatTrak™ Falchion Knife | Night (Field-Tested)
43473;★ StatTrak™ Falchion Knife | Night (Well-Worn)
43474;★ StatTrak™ Falchion Knife | Rust Coat (Battle-Scarred)
43475;★ StatTrak™ Falchion Knife | Safari Mesh (Battle-Scarred)
43476;★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested)
43477;★ StatTrak™ Falchion Knife | Safari Mesh (Minimal Wear)
43478;★ StatTrak™ Falchion Knife | Safari Mesh (Well-Worn)
43479;★ StatTrak™ Falchion Knife | Scorched (Battle-Scarred)
43480;★ StatTrak™ Falchion Knife | Scorched (Field-Tested)
43481;★ StatTrak™ Falchion Knife | Scorched (Minimal Wear)
43482;★ StatTrak™ Falchion Knife | Scorched (Well-Worn)
43483;★ StatTrak™ Falchion Knife | Slaughter (Factory New)
43484;★ StatTrak™ Falchion Knife | Slaughter (Field-Tested)
43485;★ StatTrak™ Falchion Knife | Slaughter (Minimal Wear)
43486;★ StatTrak™ Falchion Knife | Stained (Battle-Scarred)
43487;★ StatTrak™ Falchion Knife | Stained (Factory New)
43488;★ StatTrak™ Falchion Knife | Stained (Field-Tested)
43489;★ StatTrak™ Falchion Knife | Stained (Minimal Wear)
43490;★ StatTrak™ Falchion Knife | Stained (Well-Worn)
43491;★ StatTrak™ Falchion Knife | Tiger Tooth (Factory New)
43492;★ StatTrak™ Falchion Knife | Ultraviolet (Field-Tested)
43493;★ StatTrak™ Falchion Knife | Urban Masked (Battle-Scarred)
43494;★ StatTrak™ Falchion Knife | Urban Masked (Field-Tested)
43495;★ StatTrak™ Falchion Knife | Urban Masked (Minimal Wear)
43496;★ StatTrak™ Falchion Knife | Urban Masked (Well-Worn)
43497;★ StatTrak™ Flip Knife
43498;★ StatTrak™ Flip Knife | Autotronic (Field-Tested)
43499;★ StatTrak™ Flip Knife | Autotronic (Minimal Wear)
43500;★ StatTrak™ Flip Knife | Black Laminate (Battle-Scarred)
43501;★ StatTrak™ Flip Knife | Black Laminate (Field-Tested)
43502;★ StatTrak™ Flip Knife | Black Laminate (Minimal Wear)
43503;★ StatTrak™ Flip Knife | Black Laminate (Well-Worn)
43504;★ StatTrak™ Flip Knife | Blue Steel (Battle-Scarred)
43505;★ StatTrak™ Flip Knife | Blue Steel (Factory New)
43506;★ StatTrak™ Flip Knife | Blue Steel (Field-Tested)
43507;★ StatTrak™ Flip Knife | Blue Steel (Minimal Wear)
43508;★ StatTrak™ Flip Knife | Blue Steel (Well-Worn)
43509;★ StatTrak™ Flip Knife | Boreal Forest (Battle-Scarred)
43510;★ StatTrak™ Flip Knife | Boreal Forest (Field-Tested)
43511;★ StatTrak™ Flip Knife | Bright Water (Battle-Scarred)
43512;★ StatTrak™ Flip Knife | Bright Water (Factory New)
43513;★ StatTrak™ Flip Knife | Bright Water (Field-Tested)
43514;★ StatTrak™ Flip Knife | Bright Water (Minimal Wear)
43515;★ StatTrak™ Flip Knife | Bright Water (Well-Worn)
43516;★ StatTrak™ Flip Knife | Case Hardened (Battle-Scarred)
43517;★ StatTrak™ Flip Knife | Case Hardened (Factory New)
43518;★ StatTrak™ Flip Knife | Case Hardened (Field-Tested)
43519;★ StatTrak™ Flip Knife | Case Hardened (Minimal Wear)
43520;★ StatTrak™ Flip Knife | Case Hardened (Well-Worn)
43521;★ StatTrak™ Flip Knife | Crimson Web (Battle-Scarred)
43522;★ StatTrak™ Flip Knife | Crimson Web (Field-Tested)
43523;★ StatTrak™ Flip Knife | Crimson Web (Minimal Wear)
43524;★ StatTrak™ Flip Knife | Damascus Steel (Factory New)
43525;★ StatTrak™ Flip Knife | Damascus Steel (Field-Tested)
43526;★ StatTrak™ Flip Knife | Damascus Steel (Minimal Wear)
43527;★ StatTrak™ Flip Knife | Damascus Steel (Well-Worn)
43528;★ StatTrak™ Flip Knife | Doppler (Factory New)
43529;★ StatTrak™ Flip Knife | Doppler (Minimal Wear)
43530;★ StatTrak™ Flip Knife | Fade (Factory New)
43531;★ StatTrak™ Flip Knife | Fade (Minimal Wear)
43532;★ StatTrak™ Flip Knife | Forest DDPAT (Battle-Scarred)
43533;★ StatTrak™ Flip Knife | Forest DDPAT (Field-Tested)
43534;★ StatTrak™ Flip Knife | Forest DDPAT (Minimal Wear)
43535;★ StatTrak™ Flip Knife | Forest DDPAT (Well-Worn)
43536;★ StatTrak™ Flip Knife | Freehand (Factory New)
43537;★ StatTrak™ Flip Knife | Freehand (Field-Tested)
43538;★ StatTrak™ Flip Knife | Gamma Doppler (Factory New)
43539;★ StatTrak™ Flip Knife | Gamma Doppler (Minimal Wear)
43540;★ StatTrak™ Flip Knife | Lore (Battle-Scarred)
43541;★ StatTrak™ Flip Knife | Lore (Factory New)
43542;★ StatTrak™ Flip Knife | Lore (Field-Tested)
43543;★ StatTrak™ Flip Knife | Lore (Minimal Wear)
43544;★ StatTrak™ Flip Knife | Marble Fade (Factory New)
43545;★ StatTrak™ Flip Knife | Marble Fade (Minimal Wear)
43546;★ StatTrak™ Flip Knife | Night (Battle-Scarred)
43547;★ StatTrak™ Flip Knife | Night (Field-Tested)
43548;★ StatTrak™ Flip Knife | Night (Minimal Wear)
43549;★ StatTrak™ Flip Knife | Rust Coat (Battle-Scarred)
43550;★ StatTrak™ Flip Knife | Safari Mesh (Battle-Scarred)
43551;★ StatTrak™ Flip Knife | Safari Mesh (Field-Tested)
43552;★ StatTrak™ Flip Knife | Safari Mesh (Minimal Wear)
43553;★ StatTrak™ Flip Knife | Safari Mesh (Well-Worn)
43554;★ StatTrak™ Flip Knife | Scorched (Battle-Scarred)
43555;★ StatTrak™ Flip Knife | Scorched (Field-Tested)
43556;★ StatTrak™ Flip Knife | Scorched (Minimal Wear)
43557;★ StatTrak™ Flip Knife | Scorched (Well-Worn)
43558;★ StatTrak™ Flip Knife | Slaughter (Factory New)
43559;★ StatTrak™ Flip Knife | Slaughter (Field-Tested)
43560;★ StatTrak™ Flip Knife | Slaughter (Minimal Wear)
43561;★ StatTrak™ Flip Knife | Stained (Battle-Scarred)
43562;★ StatTrak™ Flip Knife | Stained (Factory New)
43563;★ StatTrak™ Flip Knife | Stained (Field-Tested)
43564;★ StatTrak™ Flip Knife | Stained (Well-Worn)
43565;★ StatTrak™ Flip Knife | Tiger Tooth (Factory New)
43566;★ StatTrak™ Flip Knife | Tiger Tooth (Minimal Wear)
43567;★ StatTrak™ Flip Knife | Ultraviolet (Battle-Scarred)
43568;★ StatTrak™ Flip Knife | Ultraviolet (Field-Tested)
43569;★ StatTrak™ Flip Knife | Ultraviolet (Minimal Wear)
43570;★ StatTrak™ Flip Knife | Ultraviolet (Well-Worn)
43571;★ StatTrak™ Flip Knife | Urban Masked (Battle-Scarred)
43572;★ StatTrak™ Flip Knife | Urban Masked (Field-Tested)
43573;★ StatTrak™ Flip Knife | Urban Masked (Minimal Wear)
43574;★ StatTrak™ Flip Knife | Urban Masked (Well-Worn)
43575;★ StatTrak™ Gut Knife
43576;★ StatTrak™ Gut Knife | Autotronic (Battle-Scarred)
43577;★ StatTrak™ Gut Knife | Autotronic (Factory New)
43578;★ StatTrak™ Gut Knife | Autotronic (Field-Tested)
43579;★ StatTrak™ Gut Knife | Autotronic (Minimal Wear)
43580;★ StatTrak™ Gut Knife | Black Laminate (Battle-Scarred)
43581;★ StatTrak™ Gut Knife | Black Laminate (Factory New)
43582;★ StatTrak™ Gut Knife | Black Laminate (Field-Tested)
43583;★ StatTrak™ Gut Knife | Black Laminate (Minimal Wear)
43584;★ StatTrak™ Gut Knife | Black Laminate (Well-Worn)
43585;★ StatTrak™ Gut Knife | Blue Steel (Battle-Scarred)
43586;★ StatTrak™ Gut Knife | Blue Steel (Factory New)
43587;★ StatTrak™ Gut Knife | Blue Steel (Field-Tested)
43588;★ StatTrak™ Gut Knife | Blue Steel (Minimal Wear)
43589;★ StatTrak™ Gut Knife | Blue Steel (Well-Worn)
43590;★ StatTrak™ Gut Knife | Boreal Forest (Field-Tested)
43591;★ StatTrak™ Gut Knife | Boreal Forest (Minimal Wear)
43592;★ StatTrak™ Gut Knife | Bright Water (Factory New)
43593;★ StatTrak™ Gut Knife | Bright Water (Minimal Wear)
43594;★ StatTrak™ Gut Knife | Case Hardened (Battle-Scarred)
43595;★ StatTrak™ Gut Knife | Case Hardened (Factory New)
43596;★ StatTrak™ Gut Knife | Case Hardened (Field-Tested)
43597;★ StatTrak™ Gut Knife | Case Hardened (Minimal Wear)
43598;★ StatTrak™ Gut Knife | Case Hardened (Well-Worn)
43599;★ StatTrak™ Gut Knife | Crimson Web (Battle-Scarred)
43600;★ StatTrak™ Gut Knife | Crimson Web (Field-Tested)
43601;★ StatTrak™ Gut Knife | Crimson Web (Minimal Wear)
43602;★ StatTrak™ Gut Knife | Crimson Web (Well-Worn)
43603;★ StatTrak™ Gut Knife | Damascus Steel (Battle-Scarred)
43604;★ StatTrak™ Gut Knife | Damascus Steel (Factory New)
43605;★ StatTrak™ Gut Knife | Damascus Steel (Field-Tested)
43606;★ StatTrak™ Gut Knife | Damascus Steel (Minimal Wear)
43607;★ StatTrak™ Gut Knife | Doppler (Factory New)
43608;★ StatTrak™ Gut Knife | Doppler (Minimal Wear)
43609;★ StatTrak™ Gut Knife | Fade (Factory New)
43610;★ StatTrak™ Gut Knife | Forest DDPAT (Battle-Scarred)
43611;★ StatTrak™ Gut Knife | Forest DDPAT (Field-Tested)
43612;★ StatTrak™ Gut Knife | Forest DDPAT (Minimal Wear)
43613;★ StatTrak™ Gut Knife | Forest DDPAT (Well-Worn)
43614;★ StatTrak™ Gut Knife | Freehand (Factory New)
43615;★ StatTrak™ Gut Knife | Freehand (Field-Tested)
43616;★ StatTrak™ Gut Knife | Freehand (Minimal Wear)
43617;★ StatTrak™ Gut Knife | Gamma Doppler (Factory New)
43618;★ StatTrak™ Gut Knife | Lore (Battle-Scarred)
43619;★ StatTrak™ Gut Knife | Lore (Factory New)
43620;★ StatTrak™ Gut Knife | Lore (Field-Tested)
43621;★ StatTrak™ Gut Knife | Marble Fade (Factory New)
43622;★ StatTrak™ Gut Knife | Marble Fade (Minimal Wear)
43623;★ StatTrak™ Gut Knife | Night (Battle-Scarred)
43624;★ StatTrak™ Gut Knife | Night (Field-Tested)
43625;★ StatTrak™ Gut Knife | Night (Minimal Wear)
43626;★ StatTrak™ Gut Knife | Night (Well-Worn)
43627;★ StatTrak™ Gut Knife | Rust Coat (Battle-Scarred)
43628;★ StatTrak™ Gut Knife | Safari Mesh (Field-Tested)
43629;★ StatTrak™ Gut Knife | Safari Mesh (Minimal Wear)
43630;★ StatTrak™ Gut Knife | Safari Mesh (Well-Worn)
43631;★ StatTrak™ Gut Knife | Scorched (Battle-Scarred)
43632;★ StatTrak™ Gut Knife | Scorched (Field-Tested)
43633;★ StatTrak™ Gut Knife | Scorched (Minimal Wear)
43634;★ StatTrak™ Gut Knife | Scorched (Well-Worn)
43635;★ StatTrak™ Gut Knife | Slaughter (Factory New)
43636;★ StatTrak™ Gut Knife | Slaughter (Field-Tested)
43637;★ StatTrak™ Gut Knife | Slaughter (Minimal Wear)
43638;★ StatTrak™ Gut Knife | Stained (Battle-Scarred)
43639;★ StatTrak™ Gut Knife | Stained (Factory New)
43640;★ StatTrak™ Gut Knife | Stained (Field-Tested)
43641;★ StatTrak™ Gut Knife | Stained (Minimal Wear)
43642;★ StatTrak™ Gut Knife | Stained (Well-Worn)
43643;★ StatTrak™ Gut Knife | Tiger Tooth (Factory New)
43644;★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested)
43645;★ StatTrak™ Gut Knife | Ultraviolet (Minimal Wear)
43646;★ StatTrak™ Gut Knife | Urban Masked (Field-Tested)
43647;★ StatTrak™ Gut Knife | Urban Masked (Minimal Wear)
43648;★ StatTrak™ Huntsman Knife
43649;★ StatTrak™ Huntsman Knife | Blue Steel (Battle-Scarred)
43650;★ StatTrak™ Huntsman Knife | Blue Steel (Field-Tested)
43651;★ StatTrak™ Huntsman Knife | Blue Steel (Minimal Wear)
43652;★ StatTrak™ Huntsman Knife | Blue Steel (Well-Worn)
43653;★ StatTrak™ Huntsman Knife | Boreal Forest (Battle-Scarred)
43654;★ StatTrak™ Huntsman Knife | Boreal Forest (Field-Tested)
43655;★ StatTrak™ Huntsman Knife | Boreal Forest (Minimal Wear)
43656;★ StatTrak™ Huntsman Knife | Boreal Forest (Well-Worn)
43657;★ StatTrak™ Huntsman Knife | Case Hardened (Battle-Scarred)
43658;★ StatTrak™ Huntsman Knife | Case Hardened (Field-Tested)
43659;★ StatTrak™ Huntsman Knife | Case Hardened (Minimal Wear)
43660;★ StatTrak™ Huntsman Knife | Case Hardened (Well-Worn)
43661;★ StatTrak™ Huntsman Knife | Crimson Web (Battle-Scarred)
43662;★ StatTrak™ Huntsman Knife | Crimson Web (Field-Tested)
43663;★ StatTrak™ Huntsman Knife | Crimson Web (Minimal Wear)
43664;★ StatTrak™ Huntsman Knife | Damascus Steel (Factory New)
43665;★ StatTrak™ Huntsman Knife | Damascus Steel (Field-Tested)
43666;★ StatTrak™ Huntsman Knife | Damascus Steel (Minimal Wear)
43667;★ StatTrak™ Huntsman Knife | Doppler (Factory New)
43668;★ StatTrak™ Huntsman Knife | Doppler (Minimal Wear)
43669;★ StatTrak™ Huntsman Knife | Fade (Factory New)
43670;★ StatTrak™ Huntsman Knife | Fade (Minimal Wear)
43671;★ StatTrak™ Huntsman Knife | Forest DDPAT (Battle-Scarred)
43672;★ StatTrak™ Huntsman Knife | Forest DDPAT (Field-Tested)
43673;★ StatTrak™ Huntsman Knife | Forest DDPAT (Well-Worn)
43674;★ StatTrak™ Huntsman Knife | Marble Fade (Factory New)
43675;★ StatTrak™ Huntsman Knife | Marble Fade (Minimal Wear)
43676;★ StatTrak™ Huntsman Knife | Night (Battle-Scarred)
43677;★ StatTrak™ Huntsman Knife | Night (Factory New)
43678;★ StatTrak™ Huntsman Knife | Night (Field-Tested)
43679;★ StatTrak™ Huntsman Knife | Night (Minimal Wear)
43680;★ StatTrak™ Huntsman Knife | Rust Coat (Battle-Scarred)
43681;★ StatTrak™ Huntsman Knife | Safari Mesh (Battle-Scarred)
43682;★ StatTrak™ Huntsman Knife | Safari Mesh (Field-Tested)
43683;★ StatTrak™ Huntsman Knife | Safari Mesh (Minimal Wear)
43684;★ StatTrak™ Huntsman Knife | Scorched (Battle-Scarred)
43685;★ StatTrak™ Huntsman Knife | Scorched (Field-Tested)
43686;★ StatTrak™ Huntsman Knife | Scorched (Minimal Wear)
43687;★ StatTrak™ Huntsman Knife | Scorched (Well-Worn)
43688;★ StatTrak™ Huntsman Knife | Slaughter (Factory New)
43689;★ StatTrak™ Huntsman Knife | Slaughter (Minimal Wear)
43690;★ StatTrak™ Huntsman Knife | Stained (Battle-Scarred)
43691;★ StatTrak™ Huntsman Knife | Stained (Field-Tested)
43692;★ StatTrak™ Huntsman Knife | Stained (Minimal Wear)
43693;★ StatTrak™ Huntsman Knife | Stained (Well-Worn)
43694;★ StatTrak™ Huntsman Knife | Tiger Tooth (Factory New)
43695;★ StatTrak™ Huntsman Knife | Ultraviolet (Field-Tested)
43696;★ StatTrak™ Huntsman Knife | Ultraviolet (Well-Worn)
43697;★ StatTrak™ Huntsman Knife | Urban Masked (Battle-Scarred)
43698;★ StatTrak™ Huntsman Knife | Urban Masked (Field-Tested)
43699;★ StatTrak™ Huntsman Knife | Urban Masked (Minimal Wear)
43700;★ StatTrak™ Huntsman Knife | Urban Masked (Well-Worn)
43701;★ StatTrak™ Karambit
43702;★ StatTrak™ Karambit | Autotronic (Battle-Scarred)
43703;★ StatTrak™ Karambit | Autotronic (Field-Tested)
43704;★ StatTrak™ Karambit | Autotronic (Minimal Wear)
43705;★ StatTrak™ Karambit | Black Laminate (Battle-Scarred)
43706;★ StatTrak™ Karambit | Black Laminate (Field-Tested)
43707;★ StatTrak™ Karambit | Black Laminate (Minimal Wear)
43708;★ StatTrak™ Karambit | Black Laminate (Well-Worn)
43709;★ StatTrak™ Karambit | Blue Steel (Battle-Scarred)
43710;★ StatTrak™ Karambit | Blue Steel (Field-Tested)
43711;★ StatTrak™ Karambit | Blue Steel (Minimal Wear)
43712;★ StatTrak™ Karambit | Blue Steel (Well-Worn)
43713;★ StatTrak™ Karambit | Boreal Forest (Battle-Scarred)
43714;★ StatTrak™ Karambit | Boreal Forest (Field-Tested)
43715;★ StatTrak™ Karambit | Boreal Forest (Minimal Wear)
43716;★ StatTrak™ Karambit | Boreal Forest (Well-Worn)
43717;★ StatTrak™ Karambit | Bright Water (Battle-Scarred)
43718;★ StatTrak™ Karambit | Bright Water (Factory New)
43719;★ StatTrak™ Karambit | Bright Water (Field-Tested)
43720;★ StatTrak™ Karambit | Bright Water (Minimal Wear)
43721;★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
43722;★ StatTrak™ Karambit | Case Hardened (Field-Tested)
43723;★ StatTrak™ Karambit | Case Hardened (Minimal Wear)
43724;★ StatTrak™ Karambit | Case Hardened (Well-Worn)
43725;★ StatTrak™ Karambit | Crimson Web (Battle-Scarred)
43726;★ StatTrak™ Karambit | Crimson Web (Field-Tested)
43727;★ StatTrak™ Karambit | Crimson Web (Minimal Wear)
43728;★ StatTrak™ Karambit | Damascus Steel (Factory New)
43729;★ StatTrak™ Karambit | Damascus Steel (Field-Tested)
43730;★ StatTrak™ Karambit | Damascus Steel (Minimal Wear)
43731;★ StatTrak™ Karambit | Doppler (Factory New)
43732;★ StatTrak™ Karambit | Doppler (Minimal Wear)
43733;★ StatTrak™ Karambit | Fade (Factory New)
43734;★ StatTrak™ Karambit | Fade (Minimal Wear)
43735;★ StatTrak™ Karambit | Forest DDPAT (Battle-Scarred)
43736;★ StatTrak™ Karambit | Forest DDPAT (Field-Tested)
43737;★ StatTrak™ Karambit | Forest DDPAT (Minimal Wear)
43738;★ StatTrak™ Karambit | Forest DDPAT (Well-Worn)
43739;★ StatTrak™ Karambit | Freehand (Factory New)
43740;★ StatTrak™ Karambit | Freehand (Field-Tested)
43741;★ StatTrak™ Karambit | Freehand (Minimal Wear)
43742;★ StatTrak™ Karambit | Gamma Doppler (Factory New)
43743;★ StatTrak™ Karambit | Lore (Factory New)
43744;★ StatTrak™ Karambit | Lore (Field-Tested)
43745;★ StatTrak™ Karambit | Lore (Minimal Wear)
43746;★ StatTrak™ Karambit | Marble Fade (Factory New)
43747;★ StatTrak™ Karambit | Night (Battle-Scarred)
43748;★ StatTrak™ Karambit | Night (Field-Tested)
43749;★ StatTrak™ Karambit | Night (Minimal Wear)
43750;★ StatTrak™ Karambit | Rust Coat (Battle-Scarred)
43751;★ StatTrak™ Karambit | Safari Mesh (Battle-Scarred)
43752;★ StatTrak™ Karambit | Safari Mesh (Field-Tested)
43753;★ StatTrak™ Karambit | Safari Mesh (Minimal Wear)
43754;★ StatTrak™ Karambit | Safari Mesh (Well-Worn)
43755;★ StatTrak™ Karambit | Scorched (Battle-Scarred)
43756;★ StatTrak™ Karambit | Scorched (Field-Tested)
43757;★ StatTrak™ Karambit | Scorched (Minimal Wear)
43758;★ StatTrak™ Karambit | Slaughter (Factory New)
43759;★ StatTrak™ Karambit | Slaughter (Field-Tested)
43760;★ StatTrak™ Karambit | Slaughter (Minimal Wear)
43761;★ StatTrak™ Karambit | Stained (Battle-Scarred)
43762;★ StatTrak™ Karambit | Stained (Factory New)
43763;★ StatTrak™ Karambit | Stained (Field-Tested)
43764;★ StatTrak™ Karambit | Stained (Minimal Wear)
43765;★ StatTrak™ Karambit | Stained (Well-Worn)
43766;★ StatTrak™ Karambit | Tiger Tooth (Factory New)
43767;★ StatTrak™ Karambit | Ultraviolet (Battle-Scarred)
43768;★ StatTrak™ Karambit | Ultraviolet (Field-Tested)
43769;★ StatTrak™ Karambit | Ultraviolet (Minimal Wear)
